price,marketing_spend,num_features,usage,tenure,satisfaction,churn
91.68,12121.38,1,17.41,58,4.53,0
91.45,2385.56,5,93.73,30,4.71,0
114.8,4799.34,6,18.7,31,2.02,0
197.06,12971.53,2,24.42,23,2.47,1
60.13,5850.57,7,28.4,63,4.94,0
127.81,14622.63,7,93.64,28,3.26,0
76.9,14716.28,1,76.79,59,2.99,0
195.6,4755.86,4,80.02,10,3.0,0
67.0,1573.7,12,14.95,26,3.78,0
110.54,10870.89,13,84.45,17,4.82,0
160.68,7313.81,4,43.78,40,2.47,0
155.68,2410.54,5,29.97,68,1.69,0
113.41,10905.32,1,59.7,23,1.74,0
101.98,1436.45,1,83.11,35,1.08,0
109.64,13182.75,7,78.97,9,3.22,0
89.64,2941.14,9,89.55,45,4.72,0
80.8,2782.37,1,93.17,37,3.85,0
122.46,3459.41,2,27.62,69,4.97,0
90.28,14443.73,6,45.27,19,4.64,0
93.12,10704.37,6,6.39,27,2.97,0
148.51,12219.2,2,88.54,13,2.95,0
195.28,6566.89,9,19.68,57,3.51,0
140.55,5708.38,4,86.84,60,1.44,0
61.55,4282.78,13,36.29,12,3.43,0
61.34,7729.07,7,39.97,9,2.86,0
192.71,8725.6,6,8.72,27,3.57,0
94.59,9844.85,11,36.05,63,3.26,0
63.81,4599.66,13,89.39,29,2.24,0
139.86,14281.16,11,7.43,22,3.43,0
143.55,3376.62,3,43.6,19,2.46,0
147.28,14519.14,8,7.98,38,1.78,0
90.11,1207.99,7,40.24,39,3.7,0
52.27,7735.76,9,21.4,15,2.23,0
194.75,5667.15,3,28.96,54,4.56,0
87.63,7287.73,1,88.37,32,1.8,0
151.4,8989.3,2,46.42,46,3.4,0
155.99,7098.25,12,31.01,61,3.29,0
141.5,6807.86,11,60.99,52,1.79,0
96.94,11258.13,12,18.5,34,2.76,0
90.66,10602.27,1,29.64,35,3.7,0
139.65,12665.8,11,56.89,70,2.27,0
179.91,4499.43,5,27.56,37,1.46,0
192.01,9533.4,10,69.52,61,3.46,0
65.89,9192.73,14,51.69,49,1.9,0
73.22,6176.33,2,78.34,9,3.73,0
191.71,7804.81,3,95.08,19,4.36,0
160.48,5392.95,8,16.0,28,1.49,0
182.45,2985.82,10,36.79,26,2.75,0
80.39,3993.22,14,35.36,38,2.78,0
138.14,2477.19,5,19.36,40,3.53,0
155.17,10562.97,4,81.98,25,2.34,1
152.02,10250.18,5,77.19,69,2.67,0
111.22,14308.49,10,51.02,71,1.05,0
52.31,11215.5,6,56.09,23,1.49,0
137.44,1728.64,12,10.66,65,3.28,0
87.97,13379.43,7,57.77,22,1.86,0
117.54,13077.45,14,80.18,64,1.58,0
193.64,7206.48,13,59.51,68,2.3,0
109.86,9202.08,9,30.2,58,1.65,0
175.97,14665.1,1,68.42,28,1.24,0
78.28,8452.26,4,39.34,68,2.14,0
150.87,13674.51,12,56.76,4,1.66,0
196.55,2162.54,12,51.32,1,4.2,0
65.28,3674.73,9,41.21,26,1.25,0
51.25,7170.57,5,73.29,33,3.99,0
115.04,9186.6,8,88.97,27,2.53,0
63.89,12427.19,12,5.5,42,3.7,0
162.26,14835.67,1,93.69,69,1.21,0
187.18,6443.92,4,53.59,71,4.68,0
115.1,1663.82,12,71.57,64,4.07,0
88.81,12216.4,14,86.28,25,1.56,0
115.16,9461.33,12,49.37,4,1.88,0
158.52,3779.6,9,84.32,12,3.58,0
51.36,7927.6,13,21.87,58,4.69,0
138.42,11392.34,1,20.12,11,2.78,0
141.99,11785.77,1,67.46,59,2.94,0
145.65,7994.66,4,87.66,36,1.95,0
86.3,5273.0,14,89.78,22,2.53,0
157.11,14632.4,3,66.16,65,2.14,0
63.71,10287.08,7,54.92,50,2.4,0
79.89,6715.33,11,36.48,4,1.08,0
181.62,4926.49,3,98.1,52,1.16,0
160.81,11235.44,1,35.37,43,3.72,0
52.06,4390.57,12,75.7,46,3.73,0
87.26,3403.94,11,55.54,4,2.32,0
82.16,8417.67,10,62.81,13,4.54,0
90.62,5059.82,2,42.38,38,2.06,0
87.13,9804.67,10,96.66,45,2.58,0
59.38,2651.14,13,59.31,25,3.93,0
118.84,10169.18,4,94.09,67,3.97,0
159.91,4966.15,1,5.72,55,4.44,0
141.01,1003.4,1,59.4,39,1.12,0
150.93,2777.1,12,73.13,65,1.74,0
62.17,14070.62,14,75.78,2,3.56,0
192.72,13142.96,8,90.97,69,2.35,0
175.77,4270.53,7,5.42,62,1.17,1
170.76,11897.21,14,5.03,46,3.35,0
173.45,9520.0,8,49.87,31,2.57,0
189.91,14592.67,13,7.78,35,2.46,0
131.64,6230.48,4,97.58,45,2.06,0
80.04,10540.45,6,26.1,54,1.02,0
142.52,1889.5,13,49.9,71,1.73,0
161.43,6547.46,3,10.81,69,2.9,0
160.69,14493.45,11,54.59,29,2.1,0
128.22,8545.73,13,41.1,8,4.5,0
60.27,5030.31,8,9.24,54,1.57,0
105.67,2683.79,4,36.84,7,4.5,0
188.11,10849.4,3,42.19,23,2.62,0
137.67,10027.98,4,99.04,32,2.1,0
130.75,6235.14,6,24.75,62,2.22,0
90.33,14313.18,11,56.75,45,2.32,0
105.27,1310.84,7,98.79,68,3.03,0
184.3,5252.13,7,80.24,30,2.42,0
149.97,13894.97,14,99.37,39,3.59,0
168.11,5493.1,12,96.99,5,2.7,0
118.15,4531.54,4,51.51,67,3.69,0
144.54,8479.09,8,71.16,22,3.42,0
87.26,12533.22,7,15.49,28,1.98,0
155.82,2444.05,2,46.91,22,4.25,0
114.14,14202.29,13,81.86,29,4.2,0
116.38,12131.02,8,53.01,43,4.96,0
147.4,3537.5,9,71.76,42,1.7,0
190.44,10968.11,5,75.85,60,4.39,0
59.6,6389.42,4,29.08,71,4.49,0
173.71,6632.13,4,88.19,68,3.57,0
93.86,11966.06,13,48.68,59,3.03,0
116.59,14478.99,4,24.97,6,4.83,0
53.29,2773.18,6,87.21,28,4.89,0
95.16,6888.82,11,44.69,31,3.57,0
125.39,7733.18,4,76.28,39,2.44,0
58.43,6268.37,7,57.06,50,4.27,0
123.66,6084.65,7,41.28,37,1.36,0
189.07,1731.76,5,81.94,15,2.16,0
65.81,10597.54,13,60.52,51,4.94,0
164.67,7107.0,5,42.1,70,4.26,0
111.45,3727.11,10,15.41,23,4.76,0
148.28,12424.47,8,90.07,25,3.38,0
89.04,12235.85,7,8.37,46,2.63,0
73.92,7809.48,14,87.0,23,4.92,0
74.07,5178.31,7,39.2,10,2.24,0
60.57,9933.3,6,65.74,32,4.03,0
77.85,5034.13,7,92.61,51,3.23,0
149.63,4304.11,7,19.41,41,1.91,1
182.25,11227.21,10,58.86,65,1.07,0
172.12,1564.55,14,77.62,65,2.54,0
152.77,2326.76,2,76.97,40,3.19,0
66.56,1095.03,14,54.94,18,1.73,0
93.38,3141.2,10,64.35,36,2.66,0
96.47,1965.86,2,76.97,31,3.46,0
87.49,14941.23,14,84.9,54,3.86,0
127.25,5043.34,10,77.37,63,1.21,0
130.33,3089.75,7,38.63,1,3.66,1
103.53,4373.95,14,99.69,52,1.23,0
103.07,14105.76,10,46.28,57,1.11,0
174.28,8282.24,7,7.32,9,1.61,0
168.39,6107.45,7,39.45,56,3.61,0
96.17,13227.48,5,17.14,47,1.21,0
187.07,6529.86,1,16.54,3,1.08,1
192.92,5690.12,14,31.75,2,1.47,0
99.01,3901.96,2,10.07,54,4.8,0
103.16,6289.16,13,70.41,37,4.63,0
125.85,5433.58,9,12.03,56,1.35,0
191.17,10482.26,8,24.31,31,2.22,0
181.45,5054.16,8,13.83,12,4.79,1
65.39,9080.8,10,11.0,58,1.39,0
108.91,1922.49,1,30.44,67,1.38,0
133.01,3678.05,6,59.33,26,1.34,0
125.47,6703.67,9,96.65,12,4.91,0
79.08,14117.29,8,88.18,16,3.97,0
178.82,6281.53,3,88.21,53,1.86,0
151.54,10297.04,4,21.73,49,1.18,0
175.69,4571.22,3,30.17,49,4.86,0
178.81,2778.47,6,12.26,7,2.7,0
162.25,1819.51,14,78.95,15,3.39,0
115.88,5275.79,9,11.63,36,2.12,0
141.58,3207.25,8,57.89,15,4.03,0
74.05,3436.15,13,28.55,62,1.79,0
151.05,11650.63,10,28.13,18,4.15,0
76.89,1221.73,4,99.12,46,1.92,0
154.09,8809.34,2,76.89,61,1.39,0
84.44,6312.46,13,84.51,43,2.92,0
67.63,8091.7,8,59.34,44,4.25,0
74.79,8879.62,8,87.75,66,2.54,0
50.3,5387.15,14,66.32,55,1.12,0
157.81,5131.52,12,94.89,39,3.21,0
159.86,11267.63,11,31.73,5,3.72,0
127.24,13197.88,6,61.56,57,3.96,0
74.2,3696.14,14,70.56,15,2.61,0
62.53,2366.66,8,42.33,16,1.39,0
52.87,13569.14,9,88.57,57,3.34,0
74.86,5898.54,13,98.08,25,2.32,0
183.63,8718.44,1,51.91,22,4.79,1
86.23,6033.6,9,42.11,31,3.01,0
103.14,2761.23,2,49.83,34,2.89,0
65.8,9250.64,14,86.01,16,2.24,0
83.35,8351.97,13,66.32,70,2.36,0
127.88,3841.91,1,9.25,59,3.05,0
141.16,7326.17,8,56.51,15,2.23,0
86.8,12157.27,8,6.64,13,4.57,0
58.66,9265.97,11,78.96,24,2.76,0
108.65,2356.84,4,36.19,13,2.17,0
85.13,8672.3,8,49.84,65,1.62,0
82.93,10838.34,7,80.87,36,3.69,0
193.98,12097.85,13,9.41,49,1.1,1
142.45,9807.65,2,20.06,48,2.8,0
133.53,3137.21,5,42.81,43,3.2,0
112.37,10942.43,14,26.84,6,2.36,0
114.34,10482.79,10,37.1,68,4.0,0
131.14,1341.98,4,99.83,14,3.7,0
154.46,6764.47,3,83.41,30,4.89,0
155.32,5661.3,1,88.97,8,3.04,0
75.75,10371.77,5,94.02,54,3.15,0
125.02,4025.9,10,37.39,66,1.98,0
111.79,9272.21,8,33.22,4,2.54,1
180.58,13784.88,12,27.24,60,1.11,0
144.71,12169.23,9,83.86,53,3.76,0
129.88,13900.41,7,69.56,15,2.25,0
67.31,14699.08,12,27.44,1,3.16,0
140.85,1149.38,11,40.81,22,2.02,0
67.58,9718.38,1,53.14,15,3.48,0
100.58,6779.75,1,55.17,22,2.79,0
71.43,13037.96,1,89.43,50,2.93,0
153.81,4525.41,2,41.15,48,4.77,0
80.94,14734.41,1,91.31,51,3.82,0
108.78,9591.91,4,46.93,17,2.05,0
184.35,12109.52,10,75.91,51,3.02,0
80.65,2198.39,9,93.37,37,2.87,0
126.17,3568.41,12,91.22,49,4.18,0
112.89,11617.65,4,10.41,59,4.33,0
52.72,1307.81,13,24.54,10,2.13,0
168.91,12436.29,4,50.31,30,4.28,0
60.36,1195.29,7,46.0,21,1.72,0
121.14,10199.66,14,65.88,34,4.05,0
134.1,6111.31,11,94.75,50,2.0,0
144.26,9560.93,9,15.68,47,2.19,0
153.29,10744.44,7,47.93,6,4.41,0
87.99,5794.65,1,23.28,50,2.68,0
51.5,2511.47,1,89.94,63,4.96,0
158.52,1975.04,4,96.64,12,1.61,0
130.35,9245.1,4,50.48,41,2.85,0
175.42,8289.17,1,14.88,31,3.93,1
173.21,11390.81,6,79.6,2,1.02,0
176.5,8136.3,10,71.23,16,1.61,0
122.76,6914.24,2,38.69,1,1.08,0
100.04,6573.22,11,89.3,4,4.97,0
168.73,1370.26,5,97.7,47,4.04,0
117.69,5697.8,8,58.0,65,2.49,0
77.52,14664.28,3,58.74,52,1.63,0
178.25,13229.78,9,33.26,47,1.36,0
182.38,5611.29,7,60.53,50,3.13,0
119.95,9229.14,9,46.77,45,4.9,0
61.35,12862.15,1,33.71,42,3.7,0
108.17,7177.84,5,11.38,56,2.46,0
170.53,1251.41,12,29.01,71,3.0,0
185.27,2043.15,13,23.8,57,5.0,0
80.52,8145.5,3,56.49,33,3.08,0
60.05,14572.15,4,62.16,28,4.86,0
181.6,10704.93,4,62.81,44,1.07,0
108.41,1992.83,11,41.88,56,3.88,0
131.26,3651.05,12,45.02,44,3.51,0
195.21,11798.52,7,84.25,34,3.74,0
59.98,12780.16,10,50.24,14,3.28,0
147.25,9647.72,11,98.84,68,1.18,0
61.12,10021.92,8,46.76,29,1.6,0
106.32,1396.72,11,66.71,17,4.69,0
170.57,12599.42,10,9.78,9,1.93,0
115.02,12035.85,5,67.07,27,4.97,0
199.58,4626.49,13,85.89,49,3.72,0
133.86,10921.47,13,94.53,37,2.78,0
98.17,4007.96,12,99.75,28,4.68,0
83.02,1564.62,10,31.81,50,4.18,0
102.58,3815.91,7,59.66,55,2.72,0
105.88,3500.8,3,47.82,4,1.27,0
60.31,5728.47,3,58.56,19,4.47,0
105.44,6858.29,3,19.96,37,4.06,0
119.64,8119.54,12,86.33,4,4.16,0
158.41,7674.55,4,91.41,37,3.98,0
148.51,4789.44,6,47.72,51,2.1,0
156.31,1408.39,5,31.64,32,4.44,0
51.25,9471.42,8,18.38,45,1.01,0
82.65,6540.43,14,69.96,12,1.95,0
149.25,5181.41,14,34.66,41,1.19,0
122.6,13137.17,12,91.41,56,1.44,0
50.8,11454.41,13,68.75,14,3.13,0
170.67,13008.72,5,66.34,54,1.15,0
165.92,7929.76,11,58.14,63,1.73,0
132.26,2833.04,12,9.35,65,1.93,0
59.97,10747.1,5,93.53,58,3.62,0
164.98,3885.03,14,64.65,21,2.88,0
137.56,7177.22,10,99.44,4,2.83,0
167.29,1910.01,2,56.05,46,4.07,0
162.76,12554.32,12,72.46,12,2.83,0
170.45,2763.17,11,10.34,30,2.39,0
127.7,13643.37,11,65.01,60,4.85,0
71.05,13099.23,5,77.64,71,1.03,0
150.67,7504.16,12,78.96,65,2.22,0
143.07,11421.15,7,78.16,14,3.44,0
161.34,9672.23,2,26.5,44,4.13,0
75.48,12243.06,14,97.66,26,4.27,0
79.25,7045.27,13,99.54,16,1.18,0
183.56,12001.32,6,12.18,7,3.84,0
162.5,7474.4,7,93.96,32,3.88,0
186.23,14173.52,5,32.5,16,1.86,1
163.81,7809.21,9,70.48,62,1.45,0
139.57,7476.67,14,37.12,30,4.0,0
148.12,11991.01,4,96.94,71,2.0,0
183.37,12502.09,14,14.64,12,1.01,0
136.82,8762.85,14,52.29,67,1.89,0
144.86,3517.17,13,45.66,46,1.12,0
73.47,7548.62,10,35.97,43,2.0,0
121.09,14553.02,1,66.33,55,2.34,0
157.46,11541.81,14,17.45,45,2.09,0
90.64,12356.28,8,73.08,60,4.68,0
80.34,1459.56,8,98.16,71,1.93,0
97.07,7550.03,7,81.43,32,2.87,0
86.23,10052.7,8,86.7,8,4.83,0
82.24,12620.46,2,39.17,62,4.52,0
113.73,1689.83,3,35.86,20,2.24,0
186.18,12934.14,9,54.12,18,2.31,0
126.06,8677.61,1,9.34,6,3.37,0
78.19,3762.4,8,94.81,29,4.67,0
61.55,5441.57,8,18.66,4,1.04,0
154.42,4947.01,7,90.79,71,2.57,0
107.42,8432.03,13,12.94,43,4.4,0
173.27,1723.6,14,83.15,34,2.64,0
148.93,3219.51,11,19.44,71,3.88,0
169.44,12377.7,5,8.62,33,3.77,0
90.79,2856.46,4,73.35,15,1.82,0
153.85,4267.55,10,31.63,40,2.8,0
89.61,7347.19,10,72.88,5,3.26,0
190.86,8239.69,13,57.73,50,3.86,0
145.46,11690.55,10,15.34,66,4.29,0
98.68,7262.65,14,93.55,54,4.04,0
90.43,12058.1,10,47.97,46,1.11,0
78.64,9656.85,6,74.77,11,3.68,0
154.2,2583.4,12,52.6,49,2.99,0
82.81,3188.64,11,62.41,23,3.3,0
139.3,7118.47,1,33.76,55,2.49,0
89.7,6556.45,13,24.03,5,3.86,0
149.3,11409.62,5,56.54,64,3.7,0
172.24,9130.32,14,46.82,35,3.32,0
166.7,6433.86,4,42.06,69,4.45,0
164.13,3390.64,4,68.89,54,1.41,0
78.16,4175.72,7,70.6,3,2.2,0
63.26,9057.01,9,9.36,6,2.98,0
154.84,6928.14,8,37.18,56,4.83,0
105.25,8208.99,11,44.12,2,1.29,0
114.85,3389.48,13,14.2,38,2.35,0
54.67,10280.69,14,27.41,56,4.7,0
88.94,12935.54,12,9.91,5,4.59,0
55.05,4611.15,8,99.64,46,4.46,0
181.88,7881.2,5,74.97,11,2.23,1
86.51,14657.38,6,13.31,65,4.39,0
133.6,5665.38,2,6.92,10,3.02,1
55.85,9330.65,13,73.33,41,3.48,0
150.03,2262.74,11,46.72,44,1.96,0
98.45,9484.21,14,79.75,33,3.83,0
184.69,2254.84,3,92.73,56,2.31,0
183.22,14429.3,5,61.93,12,2.38,0
98.79,11019.28,2,22.78,2,3.55,0
185.14,12034.24,3,79.31,1,1.96,0
199.42,10857.46,4,95.8,65,1.9,0
173.81,9256.21,6,60.12,33,2.48,0
176.73,7298.78,5,69.79,36,4.11,0
87.35,13017.23,10,37.06,21,1.9,0
136.51,14395.7,4,41.25,36,4.15,0
60.09,7986.51,13,74.79,26,3.78,0
64.24,14041.49,2,93.14,47,3.72,0
199.83,9166.66,12,64.75,1,2.9,1
99.0,8537.38,11,80.04,38,3.98,0
162.23,7362.76,5,21.31,14,1.05,1
171.0,3930.03,5,25.14,46,2.22,0
178.7,1052.08,11,55.54,42,3.72,0
199.64,4381.09,7,21.77,7,4.95,0
86.22,8136.12,1,65.32,55,1.01,0
56.05,6319.44,4,32.71,56,3.04,0
111.68,7278.79,11,80.2,63,4.7,0
69.51,14729.08,5,81.77,24,4.45,0
53.36,5903.81,8,49.06,4,1.09,0
104.06,7330.56,12,22.18,42,3.12,0
167.56,2869.22,12,66.44,70,1.02,0
134.93,1671.41,8,99.31,28,4.16,0
96.92,11855.73,1,64.15,40,2.24,0
148.15,8989.56,5,8.4,51,4.06,0
84.8,11649.87,10,6.64,29,4.78,0
52.16,3098.08,1,35.43,42,4.9,0
164.65,9005.6,1,23.6,69,4.58,0
143.56,4550.99,2,82.24,5,1.82,0
164.35,4192.87,2,85.26,41,1.78,0
55.84,1161.36,9,29.57,61,3.5,0
175.57,2824.77,4,35.94,55,3.18,0
142.93,5329.75,3,27.44,28,1.04,0
134.51,2636.3,11,91.3,41,2.57,0
143.69,14802.02,1,52.75,9,4.63,0
179.66,5320.86,12,67.33,29,4.59,0
138.04,2824.54,2,44.47,38,1.82,1
137.14,3787.15,6,64.95,62,2.53,0
198.6,9227.85,9,41.66,54,3.24,0
163.51,1896.61,5,37.27,52,4.41,0
116.34,13074.08,4,65.28,34,3.13,0
156.11,14461.0,13,61.15,37,4.87,0
108.38,4454.46,5,32.89,49,4.2,0
84.33,7301.33,9,19.19,42,4.81,0
139.53,1309.88,12,40.01,14,3.93,0
189.23,9969.94,13,44.44,33,4.51,0
189.37,6794.96,7,64.73,17,4.32,0
101.29,4780.82,8,91.88,32,2.02,0
129.15,3895.72,4,8.44,68,1.92,0
81.75,10156.32,11,28.15,39,4.46,0
199.34,6827.04,8,23.4,10,1.34,1
197.17,3515.23,6,52.72,24,2.63,1
147.43,10647.53,5,45.82,58,4.28,0
170.66,8911.01,13,74.26,69,4.25,0
157.27,13021.41,12,28.03,64,1.56,0
138.97,2644.66,7,61.48,19,2.95,0
58.0,11999.33,6,88.97,8,2.92,0
118.21,10429.24,3,91.51,71,2.29,0
151.22,2610.15,5,96.08,40,4.67,0
151.63,10727.49,9,78.46,13,3.61,0
105.97,7181.66,7,91.07,27,4.92,0
191.25,14229.79,12,27.28,2,1.27,0
75.1,2982.56,4,23.77,16,2.58,0
125.05,9999.67,7,5.62,14,4.34,0
153.63,6347.72,5,72.15,17,2.69,0
154.57,14395.41,11,94.06,60,2.05,0
147.3,5619.65,13,22.76,70,4.99,0
91.29,14470.6,2,65.51,17,4.49,0
73.43,13620.8,13,75.91,45,3.19,0
145.39,4785.37,6,93.12,38,3.25,0
139.9,12249.58,7,66.45,64,1.03,0
76.9,14938.46,8,97.18,6,4.92,0
155.77,4537.28,6,37.74,60,4.23,0
118.28,7114.88,8,38.24,49,1.15,0
150.16,8282.53,7,56.59,21,1.71,0
175.61,5129.04,2,41.43,23,4.28,0
75.46,1213.71,14,5.14,57,1.35,0
52.87,4081.81,6,74.52,64,4.77,0
166.87,4947.12,9,76.41,29,5.0,0
141.45,7210.4,12,75.96,27,4.55,0
154.95,3395.43,6,37.78,6,3.96,0
175.72,13225.56,4,54.62,21,2.95,0
170.42,10868.76,7,39.2,71,1.33,0
194.14,2192.81,3,6.52,41,3.92,0
130.39,10101.29,5,58.43,5,2.59,0
123.27,10151.19,1,16.76,15,3.28,0
110.28,14387.1,10,12.6,21,2.17,0
73.05,1042.29,3,76.77,58,1.97,0
135.89,4471.05,8,5.9,4,2.3,0
91.55,13989.08,9,96.11,69,4.26,0
188.2,14049.87,9,53.95,7,2.71,0
137.48,11088.21,10,98.39,35,2.25,0
138.93,11720.69,2,10.51,36,2.73,0
103.24,2280.76,4,60.44,15,1.13,0
57.8,8194.26,5,38.19,2,4.56,0
54.76,4242.16,3,85.13,57,3.21,0
113.5,3537.05,13,39.32,5,1.42,0
62.68,12344.25,11,29.75,71,2.15,0
141.03,2890.53,1,86.47,32,4.93,0
182.15,7561.12,6,40.59,41,3.37,0
182.44,14140.1,14,6.6,42,2.17,0
148.86,3601.65,10,42.08,65,2.71,0
81.68,14691.91,2,67.18,40,2.03,0
179.45,14920.03,9,29.16,38,1.13,0
182.91,8778.64,1,46.04,42,4.37,0
79.5,3382.0,11,10.39,37,2.17,0
160.61,5425.47,9,60.87,56,4.35,0
92.98,6942.9,7,76.85,71,2.91,0
170.4,5330.54,11,44.26,55,1.73,0
199.59,4928.9,13,44.92,54,4.21,0
54.5,14611.22,10,13.39,22,2.51,0
184.6,3147.11,2,24.18,27,3.83,0
143.39,11266.59,14,19.69,47,4.35,0
196.01,1005.74,6,50.76,38,4.85,0
119.75,9346.56,8,55.28,39,1.34,0
177.11,13823.2,2,95.15,15,1.03,0
59.36,5031.08,5,11.96,66,3.19,0
100.29,3597.36,13,61.99,61,2.06,0
60.05,10123.52,12,55.02,60,2.88,0
196.3,10976.42,11,54.04,8,1.29,0
172.55,10632.43,6,87.95,44,3.01,0
177.88,5470.44,3,24.53,43,1.5,0
190.69,4530.83,14,8.87,6,4.35,0
62.77,14382.86,12,68.87,27,4.04,0
107.84,13926.19,2,37.79,45,1.3,0
60.66,7402.43,11,6.67,23,4.35,0
81.62,12846.71,6,28.88,13,2.3,0
84.4,7332.53,3,34.39,68,2.41,0
120.37,6941.45,2,63.6,64,1.72,0
90.28,3194.68,1,21.4,25,4.34,0
65.15,6969.68,14,44.24,52,2.62,0
75.12,8523.84,8,50.84,48,1.2,0
72.09,1315.06,1,48.63,61,4.86,0
195.96,7217.58,12,97.52,17,2.02,0
163.89,11938.99,5,9.32,40,4.74,0
195.16,10520.64,11,95.34,69,2.2,0
115.96,9892.2,6,60.28,26,4.33,0
91.76,13733.78,11,80.59,56,3.66,0
169.74,1252.45,12,45.89,40,4.45,0
98.94,8798.67,12,48.11,68,4.9,0
94.91,12022.88,3,88.54,8,4.49,0
84.88,8578.7,14,90.11,45,2.61,0
69.45,5534.54,7,27.68,17,4.26,0
88.47,2907.51,2,23.93,41,3.85,0
103.3,13425.88,7,52.14,9,1.25,0
151.1,7590.67,2,90.53,70,4.72,0
59.38,13293.61,5,35.62,24,2.86,0
81.58,9201.93,7,66.94,11,1.54,0
171.35,10438.69,11,72.27,35,2.7,0
72.04,12259.66,11,78.97,29,3.41,0
101.4,10228.18,14,58.57,8,3.29,0
179.7,6572.77,3,43.23,17,3.3,1
73.24,8190.87,14,96.87,71,2.02,0
62.41,12242.64,11,63.08,12,3.53,0
122.68,6231.1,4,74.21,50,4.63,0
95.36,6433.7,1,37.77,24,2.55,0
134.51,2339.66,3,68.65,37,3.52,0
170.57,13804.18,9,29.49,11,1.98,0
70.57,2274.51,10,28.28,59,1.19,0
137.1,10074.93,5,72.9,55,3.34,0
125.83,6784.72,8,54.53,27,1.19,0
71.61,6678.67,2,69.91,67,3.89,0
143.6,10513.73,3,30.6,60,3.68,0
91.05,1939.31,7,61.88,2,2.48,0
123.18,9311.88,14,47.17,68,2.65,0
62.34,11808.45,10,61.71,18,4.67,0
118.94,12594.98,4,32.63,20,1.05,0
95.97,3387.43,9,72.97,63,3.25,0
173.36,13563.87,14,81.56,2,4.69,0
58.55,10186.05,7,29.69,42,4.66,0
112.79,13345.97,14,33.56,28,3.34,0
118.76,7793.93,11,67.81,29,2.52,0
158.75,8588.47,12,71.08,69,1.4,0
136.14,13866.54,1,71.89,28,1.7,0
150.08,13598.73,4,69.86,60,3.72,0
166.56,7274.25,10,42.32,5,1.07,1
179.33,4841.78,11,42.51,15,4.53,0
97.08,6504.39,6,29.21,32,3.35,0
130.7,6428.7,6,19.9,52,1.18,0
176.02,5016.14,10,70.79,37,1.96,1
198.42,4760.11,6,13.85,15,3.38,1
183.43,13054.88,5,94.09,41,1.14,0
105.72,1978.07,3,83.54,4,4.12,0
79.27,10486.56,2,86.46,53,4.68,0
123.41,3419.48,3,91.13,27,4.84,0
161.25,5823.08,9,43.82,21,3.93,0
123.89,1861.6,3,85.44,60,4.43,0
122.48,4779.63,3,20.02,64,3.44,0
175.73,11757.89,1,7.06,71,2.83,0
104.21,13390.21,2,79.56,47,3.85,0
178.97,4101.38,11,12.11,54,1.9,0
111.02,7489.67,12,98.91,31,1.44,0
99.23,7584.54,3,69.11,17,4.05,0
118.1,13230.05,2,76.58,50,4.83,0
164.37,11679.19,8,28.35,7,3.31,0
68.9,8183.08,6,69.02,28,2.93,0
79.46,10390.46,7,9.11,10,3.14,0
192.72,12862.97,1,84.59,27,2.91,0
76.32,1133.55,6,21.11,13,2.77,0
135.16,6640.46,2,71.25,66,4.79,0
136.9,13701.4,13,26.33,60,2.92,0
123.44,11364.38,6,11.5,43,1.32,0
146.71,8599.78,3,50.74,69,4.06,0
84.47,8415.02,7,21.08,63,2.57,0
132.9,5868.78,3,74.3,70,3.84,0
105.83,8287.29,9,27.57,65,3.32,0
149.25,10175.36,3,37.53,67,3.85,0
71.18,6857.08,7,58.91,54,1.25,0
135.63,10998.14,12,32.07,36,1.14,0
77.79,13057.25,4,40.91,71,2.51,0
91.8,3165.59,8,82.48,15,3.77,0
82.81,7321.66,14,22.02,18,1.89,0
77.43,6712.28,2,12.81,4,2.73,1
173.86,10624.51,8,36.19,11,4.92,0
92.86,4498.14,9,45.32,6,1.86,0
189.07,9963.51,13,56.55,51,4.39,0
195.49,13284.85,8,40.38,58,4.3,0
135.69,6853.84,6,80.04,60,4.57,0
71.45,13754.22,10,8.74,18,4.66,0
106.18,14904.29,1,46.02,67,3.03,0
169.66,2485.29,7,41.31,17,3.73,0
105.11,4262.74,1,66.52,34,3.48,0
63.05,14305.32,7,96.8,30,2.24,0
133.52,14416.59,14,53.49,19,2.12,0
176.77,2367.9,2,98.75,9,2.37,1
169.39,1209.98,8,33.71,40,1.87,1
76.27,3255.4,2,7.93,44,4.03,0
150.91,14944.18,3,20.74,59,4.86,0
83.08,3519.99,13,42.54,25,4.47,0
82.73,8035.67,12,35.05,71,1.87,0
181.11,12877.85,3,14.22,53,1.21,1
87.45,1285.62,1,46.1,48,4.03,0
89.49,9462.85,5,37.12,71,2.56,0
50.1,4878.36,5,16.65,53,4.3,0
180.6,13072.69,10,33.13,49,4.12,0
168.89,4968.46,5,89.21,43,3.5,0
144.1,10614.58,14,33.69,19,2.02,0
162.54,10439.07,13,72.83,66,1.42,0
72.81,4100.91,9,63.14,34,2.01,0
118.75,1487.19,6,45.58,54,3.04,0
102.68,6729.49,6,27.71,1,4.92,0
64.07,5048.7,3,40.06,55,1.25,0
122.92,12325.69,5,61.25,15,1.8,0
188.11,12205.1,10,38.32,15,3.51,0
56.01,7398.34,7,25.42,23,2.22,0
93.72,9491.17,3,16.06,66,4.43,0
81.13,9459.63,2,88.58,46,1.56,0
85.72,12580.21,5,46.83,9,4.85,0
